title,brand,image_url,priced_before,discount_percent,current_price,size
Cotton Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hed/h4a/13003060117534/-286Wx359H-440971113-maroonburg-MODEL.jpg,899,20% off,719,[S-M-L-XL-XXL]
Floral Print Straight Kurta with Piping,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h0c/hc3/15876119625758/-286Wx359H-441037288-pink-MODEL.jpg,899,NA,899,[XS-S-M-L-XL-XXL]
Mickey Mouse Print Crew-Neck T-shirt,DISNEY,https://assets.ajio.com/medias/sys_master/root/h2c/h9b/12513995128862/-286Wx359H-440929531-white-MODEL.jpg,499,51% off,245,[M-L-XL]
Printed Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h34/h89/14491431338014/-286Wx359H-441018151-white-MODEL.jpg,999,49% off,509,[S-M-L-XL-XXL]
Flex Essential Slip-On Walking Shoes,Puma,https://assets.ajio.com/medias/sys_master/root/h68/h12/16553727393822/-286Wx359H-460475826-navyblue-MODEL.jpg,2999,45% off,1649,[UK 7-UK 8-UK 9-UK 10-UK 11]
Lightly-Washed Joggers with Insert Pockets,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h69/h7d/15478925164574/-286Wx359H-441035226-blue-MODEL.jpg,749,30% off,524,[2-3Y-3-4Y-5-6Y-7-8Y]
Track Pants with Drawstring Waist,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h6d/ha6/15425375141918/-286Wx359H-441037158-olive-MODEL.jpg,599,30% off,419,[XS]
IGNITE Dual NM Strong Running Sports Shoes,Puma,https://assets.ajio.com/medias/sys_master/root/hf2/hc8/16192782893086/-286Wx359H-460484623-blue-MODEL.jpg,6999,50% off,3500,[UK 6-UK 7-UK 8-UK 9-UK 10-UK 11]
Printed Flared Skirt with Tassels,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/he9/h2c/13411516612638/-286Wx359H-440988636-pink-MODEL.jpg,1699,51% off,833,[S-M-L-XL-XXL]
Sleeveless Fit & Flare Dress with Floral Accents,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h6d/he3/15252917157918/-286Wx359H-441037925-navy-MODEL.jpg,999,40% off,599,[2-3Y-3-4Y-5-6Y-7-8Y]
Floral Print Leggingss with Elasticated Waist,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hfe/h79/12259216031774/-286Wx359H-440954617-white-MODEL.jpg,199,51% off,98,[2-3Y-3-4Y-7-8Y]
Colourblock Striped Polo T-shirt,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hbf/h45/12312951259166/-286Wx359H-440930205-green-MODEL.jpg,599,51% off,294,[S-M-L-XL-XXL]
Wind Breaker Zip-Front Hooded Jacket with Insert Pockets,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/hc0/h2b/12916400390174/-286Wx359H-440950145-olive-MODEL.jpg,1999,60% off,800,[M-L-XL-XXL]
Geometric Print High-Low A-line Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h3b/h63/12183601217566/-286Wx359H-440945168-black-MODEL.jpg,999,51% off,490,[XS-S-XXL]
Round-Neck T-shirt with Typography,Vero Moda,https://assets.ajio.com/medias/sys_master/root/20200807/LlwU/5f2c567a7cdb8ca2cf90552c/-286Wx359H-441046512-yellow-MODEL.jpg,799,NA,799,NA
Mid-Rise Lightly Washed City Shorts with Insert Pockets,RIO,https://assets.ajio.com/medias/sys_master/root/had/hf1/15785647996958/-286Wx359H-441025196-blue-MODEL.jpg,899,40% off,539,[26-28-30-32-34]
Cotton Slim Fit Shirt with Patch Pocket,ARROW,https://assets.ajio.com/medias/sys_master/root/h3b/h9b/14240903561246/-286Wx359H-460491930-black-MODEL.jpg,2199,40% off,1319,[S-M-L-XL-XXL]
Top with Lace Insert & Notched Neckline,FIG,https://assets.ajio.com/medias/sys_master/root/h83/hd4/14464117571614/-286Wx359H-441004611-mustard-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Geometric Shirt with Button-Down Collar,JOHN PLAYERS,https://assets.ajio.com/medias/sys_master/root/hac/h80/13997078151198/-286Wx359H-441001762-white-MODEL.jpg,1399,51% off,686,[38-39-40-42-44]
Sequinned High-Low T-shirt with Lace Insets,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h06/ha2/14464630259742/-286Wx359H-441022317-orange-MODEL.jpg,399,51% off,196,[3-4Y-5-6Y-11-12Y-13-14Y]
Graphic Print Flared Kurta with Asymmetrical Hemline,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h06/h8c/14996511653918/-286Wx359H-441035125-red-MODEL.jpg,999,30% off,699,[L-XL-XXL]
Kate Panelled Low-Top Sports Shoes,Campus,https://assets.ajio.com/medias/sys_master/root/h5e/hb7/14105934921758/-286Wx359H-460455978-maroon-OUTFIT.jpg,999,60% off,400,[UK 5-UK 6-UK 7]
Slim Fit Mid-Rise Jeans,Hubberholme,https://assets.ajio.com/medias/sys_master/root/h61/h7a/15258835943454/-286Wx359H-460539030-black-MODEL.jpg,1699,68% off,544,[30-32-34-36]
Polka-Dot Crew-Neck T-shirt,FIG,https://assets.ajio.com/medias/sys_master/root/h6b/h72/15634854641694/-286Wx359H-441055641-blue-MODEL.jpg,399,30% off,279,[XS-S-M-L-XL-XXL]
Printed Blouson Top,DNMX,https://assets.ajio.com/medias/sys_master/root/hcc/hc5/15591159955486/-286Wx359H-441054757-white-MODEL.jpg,699,50% off,350,[XS-S-M-L-XL]
Graphic Print Round-Neck T-shirt,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/haa/h34/12259488235550/-286Wx359H-440941521-yellow-MODEL.jpg,199,51% off,98,[12-18M-18-24M]
Floral Print Leggings with Elasticated Waist,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hd4/h0f/12221578674206/-286Wx359H-440954855-yellow-MODEL.jpg,199,51% off,98,[5-6Y-2-3Y-3-4Y-7-8Y]
Air Max Oketo Lace-Up Casual Shoes,NIKE,https://assets.ajio.com/medias/sys_master/root/hfa/h64/15416354668574/-286Wx359H-460550568-white-MODEL.jpg,5995,10% off,5396,[UK 8-UK 9-UK 10]
Logo Print Slim Fit T-shirt,ARMANI EXCHANGE,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5eff28197cdb8c721b7770e4/-286Wx359H-410228077-sodaliteblue-MODEL.jpg,3999,30% off,2799,[XL]
Waffle Textured Thong-Strap Flip-Flops,FRISBEE,https://assets.ajio.com/medias/sys_master/root/ha2/h0e/16761497059358/-286Wx359H-450134558-black-MODEL.jpg,199,NA,199,[UK 6-UK 7-UK 8-UK 9-UK 10]
Floral Print Fit & Flare Dress with Knotted Cold-Shoulder Sleeves,POINT COVE,https://assets.ajio.com/medias/sys_master/root/ha5/h26/14646534176798/-286Wx359H-441031691-pink-MODEL.jpg,899,51% off,441,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Captain America Graphic Print Crew-Neck T-shirt,DISNEY,https://assets.ajio.com/medias/sys_master/root/hbe/h3f/15291924348958/-286Wx359H-441032400-navy-MODEL.jpg,399,20% off,319,[9-10Y-11-12Y-15-16Y]
Mid-Top Lace-Up Casual Shoes,UNITED COLORS OF BENETTON,https://assets.ajio.com/medias/sys_master/root/h74/h00/15649649852446/-286Wx359H-460568268-white-MODEL.jpg,3499,30% off,2449,[UK 7-UK 9-UK 10-UK 11]
Jogger with Contrast Panels,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h90/had/15608822759454/-286Wx359H-441055179-olive-MODEL.jpg,699,20% off,559,[XS-S-M-L-XL-XXL]
Floral Print High-Low Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hb9/h78/12211417841694/-286Wx359H-440942739-coral-MODEL.jpg,499,51% off,245,[XS-S-M-L]
Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hf5/hcd/12261465063454/-286Wx359H-440930221-white-MODEL.jpg,999,51% off,490,[L-XXL]
Checked Slim Fit Flat-Front Trousers,NETWORK,https://assets.ajio.com/medias/sys_master/root/hd6/hbd/15425094811678/-286Wx359H-441034722-ltgrey-MODEL.jpg,1299,40% off,779,[36-38]
Mid-Rise Palazzos with Elasticated Waist,SIYAHI,https://assets.ajio.com/medias/sys_master/root/h5c/hc5/14520115167262/-286Wx359H-441029580-teal-MODEL.jpg,799,49% off,407,[XS-S-M-L-XL-XXL]
T-shirt Bra with Detachable Straps,Floret,https://assets.ajio.com/medias/sys_master/root/h86/hab/13636953014302/-286Wx359H-460293951-coolgrey-MODEL.jpg,399,NA,399,[30B-36B-38B-40B]
Printed Straight Kurta with Pants & Dupatta,Jaipur Kurti,https://assets.ajio.com/medias/sys_master/root/h00/h7b/14026802298910/-286Wx359H-460468689-navyblue-MODEL.jpg,3649,62% off,1387,[S-M-XL-3XL]
Floral Print Top with Tassels,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hf6/h8f/15853091880990/-286Wx359H-441037474-pink-MODEL.jpg,699,30% off,489,[3-4Y-5-6Y-7-8Y-11-12Y-13-14Y]
Corduroy Dungarees with Placement Applique,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h6d/h58/14936092934174/-286Wx359H-441038512-navy-MODEL.jpg,599,49% off,305,[6-12M-12-18M-18-24M]
Printed Kurta with Pyjama Set,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h0d/h1c/13989232803870/-286Wx359H-441001578-yellow-MODEL.jpg,799,51% off,392,[5-6Y-2-3Y-3-4Y-7-8Y]
Printed A-line Kurta with Embellishments,AJIO,https://assets.ajio.com/medias/sys_master/root/hb0/h5b/15257209864222/-286Wx359H-460351012-pink-MODEL.jpg,1799,63% off,666,[XS-S-M-L-XL]
Panelled Tracksuit with Contrast Stripes,FIFTY TWO,https://assets.ajio.com/medias/sys_master/root/hc9/h1d/13725637607454/-286Wx359H-460400224-black-MODEL.jpg,1699,15% off,1444,NA
Textured Round-Neck Top with Eyelets,FIG,https://assets.ajio.com/medias/sys_master/root/h19/h45/15291954692126/-286Wx359H-441031328-white-MODEL.jpg,699,NA,699,[S-M-L]
Micro Print Shirt with Buttoned-Down Collar,JOHN PLAYERS,https://assets.ajio.com/medias/sys_master/root/hff/h7a/14718671716382/-286Wx359H-441001734-ltblue-MODEL.jpg,1599,51% off,784,[46-38-39-40-42-44]
Striped Top with Drop Shoulder Sleeves,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h83/h74/15353403998238/-286Wx359H-441037134-ltgrey-MODEL.jpg,599,30% off,419,[XS-S-M-L-XL-XXL]
Textured Lace-Up Running Shoes,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/he5/h74/16542168186910/-286Wx359H-450133373-blue-MODEL.jpg,2499,31% off,1724,[UK 6-UK 7-UK 8-UK 9-UK 10-UK 11]
Performance On-The-Go City 3 Sports Shoes,Skechers,https://assets.ajio.com/medias/sys_master/root/h5d/he0/12878993817630/-286Wx359H-460341475-navy-OUTFIT.jpg,4999,39% off,3049,[UK 7-UK 8-UK 9-UK 10]
Floral Print A-line Dress with Belt,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h78/hd0/15415444242462/-286Wx359H-441037652-pink-MODEL.jpg,699,40% off,419,[2-3Y-3-4Y-5-6Y-7-8Y]
ESS Logo Zip-Front Hooded Jacket,Puma,https://assets.ajio.com/medias/sys_master/root/h88/h41/16133080973342/-286Wx359H-460582728-black-MODEL.jpg,2799,35% off,1819,[XS-S-M-L-XL]
Patiala Pants & Dupatta Set,Jaipur Kurti,https://assets.ajio.com/medias/sys_master/root/hb6/h3b/10129957322782/-286Wx359H-460075689-violet-OUTFIT.jpg,999,50% off,500,NA
Frozen Print Sweatshirt with Ruffle Panels,DISNEY,https://assets.ajio.com/medias/sys_master/root/h62/h7d/14300353396766/-286Wx359H-441005282-ltgrey-MODEL.jpg,699,51% off,343,[5-6Y-2-3Y-3-4Y-7-8Y]
Avengers Print Crew- Neck T-shirt with Joggers,DISNEY,https://assets.ajio.com/medias/sys_master/root/h99/hdc/15103703089182/-286Wx359H-441022076-aquablue-MODEL.jpg,799,40% off,479,[2-3Y-3-4Y-5-6Y-7-8Y]
Downshifter 9 Lace-Up Running Shoes,NIKE,https://assets.ajio.com/medias/sys_master/root/h8b/h01/15607992090654/-286Wx359H-450135454-blkwhtgry-MODEL.jpg,3995,40% off,2397,[UK 6-UK 7-UK 8-UK 9-UK 10-UK 11]
Typographic Print Crew-Neck T-shirt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hb5/hc7/14516823228446/-286Wx359H-441022277-blue-MODEL.jpg,399,51% off,196,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Intarsia Knit Crew-Neck Pullover,PEOPLE,https://assets.ajio.com/medias/sys_master/root/h59/h19/14566040731678/-286Wx359H-460514935-maroon-MODEL.jpg,1399,60% off,560,[S-M-L-XL-XXL]
Cotton Slim Fit Shirt with Band Collar,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hfd/h25/14299274248222/-286Wx359H-441018165-navy-MODEL.jpg,999,49% off,509,[S-M-L-XL-XXL]
Panelled Shirt with Mandarin Collar,YB DNMX,https://assets.ajio.com/medias/sys_master/root/ha1/h46/14627090169886/-286Wx359H-441010311-grey-MODEL.jpg,699,49% off,356,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Thong-strap Platform Sandals,TOMMY HILFIGER,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef364d37cdb8c721b71b09e/-286Wx359H-460618189-multi-MODEL.jpg,2599,NA,2599,NA
Shirt with Button-Flap Pockets,DNMX,https://assets.ajio.com/medias/sys_master/root/h1a/h56/14729493807134/-286Wx359H-441012256-khaki-MODEL.jpg,1299,40% off,779,[S-M-L-XL-XXL]
Ditsy Print Off-Shoulder Mini A-line Dress,AJIO,https://assets.ajio.com/medias/sys_master/root/h87/h1f/16111621865502/-286Wx359H-460542977-skyblue-MODEL.jpg,1499,67% off,495,[XS-S-M-L-XL]
Printed Crew-Neck T-shirt with Pom-Poms,OTHER CHARACTERS,https://assets.ajio.com/medias/sys_master/root/hc4/ha9/13054873927710/-286Wx359H-440975374-fuchsia-MODEL.jpg,499,51% off,245,[5-6Y-2-3Y-3-4Y-7-8Y]
Crew-Neck T-shirt with Branding,LEVIS,https://assets.ajio.com/medias/sys_master/root/h10/h52/15680853245982/-286Wx359H-460545600-blue-MODEL.jpg,1299,30% off,909,[S-M-L-XL]
Striped Top with Front Tie-Up,RIO,https://assets.ajio.com/medias/sys_master/root/h4c/h47/14719883116574/-286Wx359H-441030376-pink-MODEL.jpg,799,49% off,407,[XS-S-M-L-XL]
Printed Joggers with Drawcord Waist,Mothercare,https://assets.ajio.com/medias/sys_master/root/hf3/hee/15374246117406/-286Wx359H-410150934-multi-MODEL.jpg,799,41% off,471,[3-6M-6-9M-9-12M-12-18M-18-24M-2-3Y-3-4Y-4-5Y-5-6Y-6-7Y-7-8Y]
Typographic Print Crew-Neck T-shirt,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/ha6/hf1/12742698926110/-286Wx359H-440961453-grey-MODEL.jpg,199,51% off,98,[7-8Y]
Straight Kurta with Embroidered Yoke,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h2f/h47/15138668642334/-286Wx359H-441052753-yellow-MODEL.jpg,499,30% off,349,[S-M-L-XL-XXL]
Cut-and-Sew Joggers with Drawcord Waist,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h5b/hea/15506686836766/-286Wx359H-441037390-blue-MODEL.jpg,999,40% off,599,[5-6Y-7-8Y-13-14Y]
Ombre-Dyed Fit & Flare Dress,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h39/hee/15550098702366/-286Wx359H-441037937-pink-MODEL.jpg,949,30% off,664,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Pinstriped Floral Print Leggings,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/ha4/he5/15086334705694/-286Wx359H-441039361-white-MODEL.jpg,199,30% off,139,[2-3Y-3-4Y-5-6Y-7-8Y]
Striped Palazzos with Semi-Elasticated Waist,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/ha9/hca/14567172767774/-286Wx359H-441023573-offwhite-MODEL.jpg,699,49% off,356,[S-M]
Printed Straight Kurta,W,https://assets.ajio.com/medias/sys_master/root/20200807/WZCx/5f2d6e0cf997dd227795a0e6/-286Wx359H-460680514-maroon-MODEL.jpg,1699,40% off,1019,NA
Atsuma Colourblock Lace-Up Casual Shoes,NIKE,https://assets.ajio.com/medias/sys_master/root/hcd/h0c/15560665235486/-286Wx359H-460559212-white-MODEL.jpg,5495,40% off,3297,[UK 4-UK 5-UK 6-UK 7]
Crew-Neck T-shirt with Striped Dungaree,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h22/h70/14922232922142/-286Wx359H-441010346-blue-MODEL.jpg,799,49% off,407,[6-12M-12-18M-18-24M]
Camouflage Print Pants with Elasticated Waistband,LEVIS,https://assets.ajio.com/medias/sys_master/root/h95/hd3/15679970738206/-286Wx359H-460399283-multi-MODEL.jpg,3399,35% off,2209,NA
Typographic Print Round-Neck T-shirt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hfd/h16/11924755709982/-286Wx359H-440885199-orange-MODEL.jpg,299,51% off,147,[3-4Y-5-6Y-9-10Y-11-12Y-13-14Y]
Printed Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h8a/h18/14728217165854/-286Wx359H-441018195-peach-MODEL.jpg,999,49% off,509,[S-M-L-XL-XXL]
Embellished Lace Dress with Bell Sleeves,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/hc7/h73/15083959156766/-286Wx359H-441037741-navy-MODEL.jpg,899,40% off,539,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Mildly Washed Embroidered Denim Dungaree,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h7c/h75/12744611528734/-286Wx359H-440952910-blue-MODEL.jpg,699,51% off,343,[12-18M-18-24M]
Floral Print Sheath Dress with Waist Tie-Up,RIO,https://assets.ajio.com/medias/sys_master/root/h39/h8b/13639497941022/-286Wx359H-440977908-navy-MODEL.jpg,799,51% off,392,[XS-S-M-L-XL]
Textured Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h4c/h47/15252910506014/-286Wx359H-441034013-white-MODEL.jpg,999,40% off,599,[S-M-L-XL-XXL]
Cropped Slim Fit Flat-Front Trousers with Insert Pockets,NETWORK,https://assets.ajio.com/medias/sys_master/root/h47/hc1/14841924190238/-286Wx359H-441020918-ltblue-MODEL.jpg,1299,49% off,662,[30-32-34-36-38]
Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hca/h3e/15478891806750/-286Wx359H-441034014-khaki-MODEL.jpg,999,40% off,599,[S-M-L-XL-XXL]
Printed Mid-Rise Leggings,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hbf/he3/14519454335006/-286Wx359H-440959174-greymelange-MODEL.jpg,199,51% off,98,[6-12M-1-2Y]
Textured Lace-Up Sports Shoes,Skechers,https://assets.ajio.com/medias/sys_master/root/h1a/h3d/12777802367006/-286Wx359H-450129027-blkorn-OUTFIT.jpg,5499,32% off,3739,[US 9-US 8-US 7-US 10-US 11-US 12]
Floral Print Flared Skirt with Tie-up,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hd2/hd5/13003679236126/-286Wx359H-440988642-mustard-MODEL.jpg,1699,51% off,833,[S-M-L-XL-XXL]
Printed Straight Kurta with Sequins,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h47/h54/15225517867038/-286Wx359H-441035079-lime-MODEL.jpg,999,30% off,699,[M-XL]
Checked Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hce/hbb/15860800978974/-286Wx359H-441034011-white-MODEL.jpg,899,40% off,539,[S-M-XL-XXL]
Mid-Rise Shorts with Insert Pockets,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/hd4/h15/13987570909214/-286Wx359H-440971874-navy-MODEL.jpg,499,15% off,424,[S-M-L-XL-XXL]
Superman Print Crew-Neck T-shirt,Warner Brothers,https://assets.ajio.com/medias/sys_master/root/h94/h0b/14936231084062/-286Wx359H-441021095-red-MODEL.jpg,499,30% off,349,[XS-S-M]
Top with Lace Inserts & Notched Neckline,FIG,https://assets.ajio.com/medias/sys_master/root/hca/haa/14612893859870/-286Wx359H-441031962-olive-MODEL.jpg,699,50% off,350,[XS-S-M-L-XL-XXL]
Dual-Strap Slingback Sandals,HI-ATTITUDE,https://assets.ajio.com/medias/sys_master/root/hb6/h6d/16484257792030/-286Wx359H-450133159-pink-MODEL.jpg,799,20% off,639,[UK 3-UK 4-UK 5-UK 6-UK 7-UK 8]
Printed Mid-Rise Shorts with Tie-up Styling,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h42/h79/12397178781726/-286Wx359H-440948155-beige-MODEL.jpg,549,51% off,269,[5-6Y-2-3Y-3-4Y-7-8Y]
Camo Print Joggers with Flap Pockets,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h33/hd6/14739767951390/-286Wx359H-441017294-blue-MODEL.jpg,699,49% off,356,[2-3Y-5-6Y-7-8Y]
Crew-Neck T-shirt with Sequinned Pocket,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h45/h04/15736834523166/-286Wx359H-441053387-pink-MODEL.jpg,249,40% off,149,[2-3Y-3-4Y-5-6Y-7-8Y]
Cotton Trousers with Insert Pockets,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h22/h98/14809805848606/-286Wx359H-441010607-navy-MODEL.jpg,699,49% off,356,[2-3Y-3-4Y-5-6Y-7-8Y]
Printed A-line Kurta with Button Accent,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/haf/hd9/14492223471646/-286Wx359H-441023464-coral-MODEL.jpg,999,49% off,509,[XS-S-M]
Ankle-Length Leggings with Elasticated Waist,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/he0/h43/14457345245214/-286Wx359H-441020957-coral-MODEL.jpg,399,NA,399,[S-M-L-XL]
Popeye Print Crew-Neck T-shirt,OTHER CHARACTERS,https://assets.ajio.com/medias/sys_master/root/h54/h87/15425293877278/-286Wx359H-441023540-mediumblue-MODEL.jpg,549,30% off,384,[XS-S-M-L]
Printed Shirt with Spread Collar,DNMX,https://assets.ajio.com/medias/sys_master/root/h44/hd4/14301260742686/-286Wx359H-441022700-wine-MODEL.jpg,699,51% off,343,[XS-S-M-L-XL-XXL]
Colourblock Joggers with Placement Print,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hbf/hf9/15772266889246/-286Wx359H-441035208-navy-MODEL.jpg,449,30% off,314,[2-3Y-5-6Y-7-8Y]
Flared Kurta with Notched Band Collar,Idalia,https://assets.ajio.com/medias/sys_master/root/h65/h26/13300272037918/-286Wx359H-460313928-peach-MODEL.jpg,2199,55% off,990,[S-XXL]
Checked Dungaree with Patch Pocket,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h9c/h5a/15786849075230/-286Wx359H-441055935-navy-MODEL.jpg,649,30% off,454,[9-10Y-13-14Y-15-16Y]
Typographic Print Extra Slim Fit Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h11/he3/12543024234526/-286Wx359H-440942153-olive-MODEL.jpg,399,51% off,196,[XS-XL-XXL]
Checked Culottes with Semi-Elasticated Waistband,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h0a/h0f/14646600237086/-286Wx359H-441017158-yellow-MODEL.jpg,599,49% off,305,[2-3Y]
Shorts with Insert Pockets,NIKE,https://assets.ajio.com/medias/sys_master/root/hee/h3e/15646567890974/-286Wx359H-460403828-multi-MODEL.jpg,1695,NA,1695,NA
Printed Round-Neck Straight Kurta with Tassles,Biba,https://assets.ajio.com/medias/sys_master/root/h82/h6b/15936803274782/-286Wx359H-460607752-peach-MODEL.jpg,1499,40% off,899,[XS-XL]
Graphic Print Crew-Neck T-shirt,AJIO,https://assets.ajio.com/medias/sys_master/root/h45/h5d/15966843306014/-286Wx359H-460534184-navy-MODEL.jpg,599,35% off,389,[2-3Y-3-4Y-4-5Y-6-7Y-7-8Y-8-9Y]
Printed Skirt with Mock Tassled Waist Tie-Up,FUSION,https://assets.ajio.com/medias/sys_master/root/h78/h4b/14626690564126/-286Wx359H-441024734-grey-MODEL.jpg,999,49% off,509,[XS-S-M-L]
