title,brand,image_url,priced_before,discount_percent,current_price,size
Pochampally Ikat Woven Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h67/h9b/17033940992030/-286Wx359H-460624216-green-MODEL.jpg,5999,50% off,3000,[FS]
Handblock Printed Cotton Kalamkari A-line Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hde/h6c/15647039291422/-286Wx359H-460501047-multi-MODEL.jpg,2799,60% off,1120,[M]
Handloom Bengal Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he6/hc9/15172662329374/-286Wx359H-460542683-green-MODEL.jpg,9999,70% off,3000,[FS]
Handloom Bengal Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he0/h45/15172612522014/-286Wx359H-460542661-red-MODEL.jpg,9999,70% off,3000,[FS]
Handloom Bengal Tangail Jacquard Jamdani Design Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb5/h85/15880176631838/-286Wx359H-460543875-black-MODEL.jpg,7999,60% off,3200,[FS]
South Silk Saree with Zari Gheecha Border,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/h0b/h4d/12995623452702/-286Wx359H-460330645-red-OUTFIT.jpg,1357,40% off,814,[FS]
Bagru Handblock Print Kota Silk Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h79/h2c/15883615240222/-286Wx359H-460471519-multi-MODEL.jpg,2999,60% off,1200,[FS]
Handblock Print Mirror-Work Saree with Contrast Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h03/hc8/16048580755486/-286Wx359H-460532024-maroon-MODEL.jpg,2499,65% off,875,[FS]
South Silk Saree with Zari Buta,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/h24/hbb/16619625054238/-286Wx359H-460610705-yellow-MODEL.jpg,3032,40% off,1819,[FS]
Hand Embroidered Patchwork Cotton Straight Kurta,Sadhna,https://assets.ajio.com/medias/sys_master/root/hbb/h32/14498418917406/-286Wx359H-460476892-indigo-MODEL.jpg,2799,NA,2799,[S-M-L-XL]
Handloom Bhujodi Cotton Saree with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9e/he4/14729260957726/-286Wx359H-460418340-offwhite-OUTFIT.jpg,12999,72% off,3640,[FS]
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef37d34481085a2e264a4ef/-286Wx359H-460528107-blue-MODEL.jpg,24999,60% off,10000,[FS]
South Silk Saree with Zari Buta,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/h24/hbb/16619625054238/-286Wx359H-460610705-yellow-MODEL.jpg,3032,40% off,1819,[FS]
Hand Embroidered Patchwork Cotton Straight Kurta,Sadhna,https://assets.ajio.com/medias/sys_master/root/hbb/h32/14498418917406/-286Wx359H-460476892-indigo-MODEL.jpg,2799,NA,2799,[S-M-L-XL]
Handloom Bhujodi Cotton Saree with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9e/he4/14729260957726/-286Wx359H-460418340-offwhite-OUTFIT.jpg,12999,72% off,3640,[FS]
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef37d34481085a2e264a4ef/-286Wx359H-460528107-blue-MODEL.jpg,24999,60% off,10000,[FS]
Banarasi Pure Silk Katan Butidar Saree,Banarasi Style,https://assets.ajio.com/medias/sys_master/root/hc9/hfd/15662786674718/-286Wx359H-460547225-grey-MODEL.jpg,17649,55% off,7942,[FS]
Digital Print Cotton Satin Cushion Cover 18 x 18,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h50/h20/14416069394462/-286Wx359H-460449985-multi-MODEL.jpg,799,76% off,192,[18X18IN]
Dabu Handblock Print Chanderi Saree with Ghicha Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h45/hc9/14961748836382/-286Wx359H-460471489-indigo-OUTFIT.jpg,5999,70% off,1800,[FS]
South Silk Embossed Tissue Saree with Brocade Border,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/hc6/hf6/15065010962462/-286Wx359H-460542368-beige-OUTFIT.jpg,6517,40% off,3910,[FS]
South Silk Buti Saree with Ornate Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h99/h77/15606014279710/-286Wx359H-460547476-green-MODEL.jpg,3499,70% off,1050,[FS]
Zari Checked Saree with Ornate Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h27/hac/14303777390622/-286Wx359H-460454940-pink-OUTFIT.jpg,3999,72% off,1120,[FS]
Sequinned Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hca/h8f/15172573069342/-286Wx359H-460542480-grey-MODEL.jpg,14999,70% off,4500,[FS]
Floral Filigree Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h6d/he5/13656631935006/-286Wx359H-460401596-yellow-OUTFIT.jpg,699,80% off,140,[FS]
Handloom Sambalpuri Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h54/he9/15664497655838/-286Wx359H-460562866-pink-MODEL.jpg,7999,60% off,3200,[FS]
Handloom Dongria Orissa Cotton Saree,Priyadarshini Handloom,https://assets.ajio.com/medias/sys_master/root/h72/h45/17061528895518/-286Wx359H-460566283-black-MODEL.jpg,14999,60% off,6000,[FS]
Woven Saree with Contrast Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h6e/h14/16048404070430/-286Wx359H-460531904-red-MODEL.jpg,2499,60% off,1000,[FS]
Handblock Barmer Ajrak Print Embroidered Tote Bag,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h72/hdf/14301237018654/-286Wx359H-460423051-blue-OUTFIT.jpg,1999,75% off,500,[FS]
Silk Cotton Thread Buta Sareee,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h48/h7c/14728720220190/-286Wx359H-460419299-green-OUTFIT.jpg,2999,72% off,840,[FS]
Ikat-Woven Pochampally Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf6/hec/14851245867038/-286Wx359H-460532149-multi-OUTFIT.jpg,4999,72% off,1400,[FS]
Vegan Leather Tote Bag,A BIG INDIAN STORY,https://assets.ajio.com/medias/sys_master/root/h11/hda/14267316338718/-286Wx359H-460428545-blue-OUTFIT.jpg,2220,50% off,1110,[FS]
Kalamkari Print Front-Open Padded Blouse,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h22/h5a/15772993224734/-286Wx359H-460540126-yellow-MODEL.jpg,2499,60% off,1000,[XS-S-M-L-XL]
South Silk Saree with Zari Woven Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h61/h59/15606103212062/-286Wx359H-460547368-blue-MODEL.jpg,2999,60% off,1200,[FS]
Iranna South Silk Zari Border Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hef/h36/14068388954142/-286Wx359H-460455682-multi-OUTFIT.jpg,1999,76% off,480,[FS]
Banarasi Pure Silk Chiffon Butidar Saree,Banarasi Style,https://assets.ajio.com/medias/sys_master/root/hdb/h27/15662878425118/-286Wx359H-460547198-green-MODEL.jpg,17349,55% off,7807,[FS]
Checked Button-Down A-line Kurta,Indie Picks Essentials,https://assets.ajio.com/medias/sys_master/root/h4a/hab/14416154591262/-286Wx359H-460408465-natural-MODEL.jpg,2199,72% off,616,[XS-S-M-L-XL]
Handblock Print Jaipuri Pure Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h3e/hf1/17106993512478/-286Wx359H-460517760-multi-MODEL.jpg,5999,65% off,2100,[FS]
Printed Pure Silk Crepe Saree with Zari Border,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e7257cdb8c721b80061a/-286Wx359H-460622416-multi-MODEL.jpg,9005,NA,9005,NA
Bengal Handloom Pure Matka Silk Cutwork Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h73/hd6/15935399657502/-286Wx359H-460542616-white-MODEL.jpg,17999,65% off,6300,[FS]
Handloom Bhagalpur Pure Silk Tussar Saree with Striped Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h7b/h74/15955020873758/-286Wx359H-460488074-black-MODEL.jpg,7999,60% off,3200,[FS]
South Silk Saree with Woven Designer Pallu,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/heb/h95/13858302492702/-286Wx359H-460425466-pink-OUTFIT.jpg,3575,40% off,2145,[FS]
Handloom Bengal Tant Tangail Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf9/h07/16671865995294/-286Wx359H-460612137-red-MODEL.jpg,2499,65% off,875,[FS]
Handblock Print Mirror-Work Saree with Contrast Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hd7/h7e/16048644980766/-286Wx359H-460532021-maroon-MODEL.jpg,2499,65% off,875,[FS]
South Silk Zari Buta Saree with Ornate Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9c/hbf/15773480091678/-286Wx359H-460553229-purple-MODEL.jpg,2999,65% off,1050,[FS]
South Silk Saree with Zari Woven Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h01/hc6/15606145351710/-286Wx359H-460547403-brown-MODEL.jpg,2999,70% off,900,[FS]
Handloom Bengal Tangail Jacquard Jamdani Design Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h03/hdb/15880144388126/-286Wx359H-460543925-multi-MODEL.jpg,7999,60% off,3200,[FS]
Cotton Woven Ikat Front-Open Padded Blouse,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h21/he5/14625432797214/-286Wx359H-460485754-multi-MODEL.jpg,2499,72% off,700,[XS-S-M-L]
Handloom Mangalgiri Cotton 3-piece Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ecffaeb26931758a06f6/-286Wx359H-460634517-purple-MODEL.jpg,3999,50% off,2000,NA
Mina Zari Buti Kota Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h57/h09/15951463677982/-286Wx359H-460567476-blue-MODEL.jpg,3999,65% off,1400,[FS]
Handloom Bengal Pure Silk Matka Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb3/h1c/15164076949534/-286Wx359H-460542582-black-MODEL.jpg,17999,70% off,5400,[FS]
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h54/hf6/16908425232414/-286Wx359H-460624359-black-MODEL.jpg,7999,50% off,4000,[FS]
Kundan Dangler Earrings,IMLI STREET,https://assets.ajio.com/medias/sys_master/root/h22/he1/10053393383454/-286Wx359H-460073375-gold-OUTFIT.jpg,1199,NA,1199,NA
Woollen Knitted Plain Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he6/hce/14876171239454/-286Wx359H-460537871-cream-MODEL.jpg,3999,70% off,1200,[FS]
Handloom Bengal Pure Silk Cotton Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h42/h89/15879806484510/-286Wx359H-460542669-beige-MODEL.jpg,9999,60% off,4000,[FS]
South Silk Buti Saree With Ornate Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h1f/h5c/16886899998750/-286Wx359H-460547465-green-MODEL.jpg,3499,50% off,1750,[FS]
Handloom Bengal Pure Silk Cotton Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h96/h2b/15172248076318/-286Wx359H-460542640-grey-MODEL.jpg,9999,70% off,3000,[FS]
Woven Ikat Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h02/hfa/15606456647710/-286Wx359H-460555309-blue-MODEL.jpg,2999,70% off,900,[FS]
South Silk Saree with Ornate Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha2/h74/15664745349150/-286Wx359H-460600890-green-MODEL.jpg,2999,70% off,900,[FS]
Handloom Bengal Textured Ganga Jamuna Border Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h43/h9f/15552369655838/-286Wx359H-460542882-white-MODEL.jpg,2499,50% off,1250,[FS]
Pothys Pure Silk Saree with Zari Pallu,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e45eaeb269317589dbbc/-286Wx359H-460622095-green-MODEL.jpg,9695,NA,9695,NA
Handloom Dongria Orissa  Superfine Cotton Saree,Priyadarshini Handloom,https://assets.ajio.com/medias/sys_master/root/h82/h0d/13508697030686/-286Wx359H-460400705-multicolour-OUTFIT.jpg,19999,80% off,4000,[FS]
Handloom Pure Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h03/hf4/14459946926110/-286Wx359H-460364275-multi-OUTFIT.jpg,7999,72% off,2240,[FS]
Banarasi Antique Zari Buta Jaal Saree,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/h1b/h99/13859858153502/-286Wx359H-460425564-red-OUTFIT.jpg,4843,40% off,2906,[FS]
Handloom Bengal Pure Silk Linen Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h94/h11/15773104111646/-286Wx359H-460543636-green-MODEL.jpg,9999,50% off,5000,[FS]
Handblock Print Jaipuri Pure Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef361caf997dd433b42fee2/-286Wx359H-460517747-multi-MODEL.jpg,5999,50% off,3000,[FS]
South Silk Woven Design Saree,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/h37/h53/16619623809054/-286Wx359H-460610695-red-MODEL.jpg,1620,40% off,972,[FS]
Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h81/h46/15328851689502/-286Wx359H-460542505-green-MODEL.jpg,14999,70% off,4500,[FS]
Bengal Handloom Pure Matka Silk Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h59/h0f/15941210275870/-286Wx359H-460542583-blue-MODEL.jpg,17999,65% off,6300,[FS]
Bengal Handloom Phulia Linen Cotton Saree,Lal10,https://assets.ajio.com/medias/sys_master/root/hd1/h05/12284653338654/-286Wx359H-460232531-pink-OUTFIT.jpg,4427,60% off,1771,[FS]
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef360da481085a2e2641f74/-286Wx359H-460528113-navy-MODEL.jpg,19999,65% off,7000,[FS]
Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hcc/hc5/15342902444062/-286Wx359H-460542503-gold-MODEL.jpg,14999,70% off,4500,[FS]
Handloom Pure Silk Khandua Orissa Ikat Saree,Priyadarshini Handloom,https://assets.ajio.com/medias/sys_master/root/h5e/h92/17061632606238/-286Wx359H-460566338-grey-MODEL.jpg,14999,65% off,5250,[FS]
Woven Ikat Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h4d/h55/15576006361118/-286Wx359H-460555284-multi-MODEL.jpg,2999,60% off,1200,[FS]
Kota Saree with Woven Mina Ganga Jamuna Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0d/hd9/15951339585566/-286Wx359H-460567423-yellow-MODEL.jpg,3999,65% off,1400,[FS]
South Cotton Chettinad Border Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h29/h67/16587301650462/-286Wx359H-460555175-orange-MODEL.jpg,1999,60% off,800,[FS]
Floral Print Cotton Slub A-line Kurta with Pintucks,Indie Picks Essentials,https://assets.ajio.com/medias/sys_master/root/h0d/h22/13380216422430/-286Wx359H-460306410-black-MODEL.jpg,1799,40% off,1079,NA
Pothys Pure Traditional Kanchipuram Silk Saree,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e9747cdb8c721b801480/-286Wx359H-460622642-black-MODEL.jpg,34405,NA,34405,NA
Banarasi Brocade Jaal Saree with Ornate Border,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/hdf/hd6/15065051070494/-286Wx359H-460542389-green-OUTFIT.jpg,4526,40% off,2716,[FS]
Handblock Print Saree with Contrast Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h39/h8d/16048705929246/-286Wx359H-460531979-gold-MODEL.jpg,1999,65% off,700,[FS]
Handloom Bengal Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h5a/h3c/15172756307998/-286Wx359H-460542649-grey-MODEL.jpg,9999,70% off,3000,[FS]
Pothys Floral Print Pure Silk Saree with Brocade Border,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e8c6f997dd433b50758b/-286Wx359H-460621988-red-MODEL.jpg,7735,NA,7735,NA
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef3650e481085a2e26431d0/-286Wx359H-460624313-green-MODEL.jpg,5999,50% off,3000,[FS]
Handloom Sambalpuri Ikat Fine Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1854b0aeb26931758ad788/-286Wx359H-460476474-maroon-MODEL.jpg,7999,50% off,4000,[FS]
Bengal Handloom Jamdani Saree with Ghicha Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hc7/h96/15634154455070/-286Wx359H-460542767-blue-MODEL.jpg,3999,60% off,1600,[FS]
Handblock Printed Kalamkari Trousers,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0f/h04/15772159508510/-286Wx359H-460501049-red-MODEL.jpg,2799,65% off,980,[XS-S-M-L-XL]
Banarasi Silk Kataan Brocade Floral Jaal Saree,Banarasi Style,https://assets.ajio.com/medias/sys_master/root/hde/h72/14161978458142/-286Wx359H-460450500-red-OUTFIT.jpg,4999,55% off,2250,[FS]
South Silk Textured Saree with Contrast Border,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/h93/h68/16619704680478/-286Wx359H-460610672-burgundy-MODEL.jpg,1584,40% off,950,[FS]
South Silk Soft Brocade Wedding Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hd1/he4/15416831705118/-286Wx359H-460555583-blue-MODEL.jpg,7999,70% off,2400,[FS]
South Silk Zari Buta Saree with Ornate Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9c/h3f/16997265244190/-286Wx359H-460553213-pink-MODEL.jpg,2999,50% off,1500,[FS]
Novelty Print Round Pocket Mirror,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h63/h41/14998167355422/-286Wx359H-460416051-multi-OUTFIT.jpg,849,72% off,238,[FS]
South Cotton Chettinad Border Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h57/h99/15416884658206/-286Wx359H-460555111-pink-MODEL.jpg,1999,70% off,600,[FS]
South Silk Saree with Zari Woven Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf0/h78/15606131785758/-286Wx359H-460547385-green-MODEL.jpg,2999,70% off,900,[FS]
Handloom Pure Silk Kanjivaram Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef382d67cdb8c721b723aa4/-286Wx359H-460539109-blue-MODEL.jpg,29999,65% off,10500,[FS]
Zari Buta Saree with Ornate Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h00/h37/14077480796190/-286Wx359H-460454801-turquoise-OUTFIT.jpg,2999,76% off,720,[FS]
South Silk Zari Woven Saree with Contrast Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h22/hde/17032707833886/-286Wx359H-460547389-maroon-MODEL.jpg,2999,50% off,1500,[FS]
Pure Mysore Silk Crepe Saree,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef2caeb26931758a130d/-286Wx359H-460622373-multi-MODEL.jpg,8555,NA,8555,NA
Handpainted Saree with Resham Work,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/h4d/hbd/11573646655518/-286Wx359H-460229784-beige-OUTFIT.jpg,3399,40% off,2039,[FS]
Handloom Pure Silk Kanjivaram Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h8c/he7/16742868910110/-286Wx359H-460539103-green-MODEL.jpg,29999,65% off,10500,[FS]
Handloom Bomkai Fine Cotton Orissa Saree,Priyadarshini Handloom,https://assets.ajio.com/medias/sys_master/root/h8d/hba/15633441030174/-286Wx359H-460532330-beige-OUTFIT.jpg,7999,72% off,2240,[FS]
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h33/h8e/17106794315806/-286Wx359H-460624271-black-MODEL.jpg,5999,50% off,3000,[FS]
South Silk Saree with Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/haa/hd4/15606088073246/-286Wx359H-460547340-blue-MODEL.jpg,1999,60% off,800,[FS]
Handloom Bomkai Fine Cotton Orissa Saree,Priyadarshini Handloom,https://assets.ajio.com/medias/sys_master/root/hf1/h17/15633448370206/-286Wx359H-460532358-black-OUTFIT.jpg,9999,70% off,3000,[FS]
Handloom Bengal Pure Silk Cotton Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf5/hd6/15172435804190/-286Wx359H-460542633-yellow-MODEL.jpg,9999,70% off,3000,[FS]
Metal Alloy Keychain with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h20/h62/14914747236382/-286Wx359H-460401289-multicolour-OUTFIT.jpg,999,72% off,280,[FS]
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef362887cdb8c721b71a6f3/-286Wx359H-460516176-purple-MODEL.jpg,21999,50% off,11000,[FS]
Rooh Embroidered Open-Front Cotton Jacket,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200804/wA1P/5f2897dbf997dd227790d722/-286Wx359H-460563266-white-MODEL.jpg,2199,40% off,1319,NA
South Silk Saree with Ornate Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hbc/hfa/15591375405086/-286Wx359H-460547401-maroon-MODEL.jpg,2999,70% off,900,[FS]
Handloom Bengal Pure Silk Cotton Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf0/h2e/15163929559070/-286Wx359H-460542636-blue-MODEL.jpg,9999,70% off,3000,[FS]
